"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Oct 3, 2025 6:34:03 AM PDT","24565092011","Order","114-5519771-5588266","LAA-1","Grumpy Bear Heavy Duty Spike Lawn Aerator - Non-Slip T-Handle, Thick Stainless Steel Tube, Big Foot Plate for Better Root Growth & Water Drainage","1","amazon.com","Standard Orders","Amazon","WELLINGTON","FL","33414","MarketplaceFacilitator","26.99","1.51","2.99","0","0","0","0","0","-8.39","0","-1.51","-3.24","-8.04","0","0","10.31"
"Oct 3, 2025 8:51:30 AM PDT","24565092011","Order","111-6493924-3360214","AXE-SH-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Smooth Blade, Leather-Wrapped Handle, Safety Lanyard - Ideal for Wood Splitting, Hiking, Sur","1","amazon.com","Standard Orders","Amazon","NAPLES","FL","34119","MarketplaceFacilitator","37.99","0","0","0","0","0","0","0","-37.99","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 4, 2025 12:03:49 AM PDT","24565092011","Order","112-4751799-7293066","LAA-1","Grumpy Bear Heavy Duty Spike Lawn Aerator - Non-Slip T-Handle, Thick Stainless Steel Tube, Big Foot Plate for Better Root Growth & Water Drainage","1","amazon.com","Standard Orders","Amazon","KALAMAZOO","MI","49009","MarketplaceFacilitator","26.99","1.30","0","0","0","0","0","0","-5.40","0","-1.30","-3.24","-8.04","0","0","10.31"
"Oct 4, 2025 4:49:48 AM PDT","24565092011","Order","114-9611890-1014645","GB-CA-02-TIGER","Grumpy Bear Camping Hatchet with Tiger Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","HOUSTON","TX","77043","MarketplaceFacilitator","29.99","2.47","2.99","0","0","0","0","0","-2.99","0","-2.47","-4.50","-5.52","0","0","19.97"
"Oct 5, 2025 8:34:21 AM PDT","24565092011","Order","114-1851761-4109041","GB-CA-02-TIGER","Grumpy Bear Camping Hatchet with Tiger Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","NEBO","NC","28761","MarketplaceFacilitator","29.99","1.52","0","0","0","0","0","0","-7.50","0","-1.52","-3.37","-5.52","0","0","13.60"
"Oct 5, 2025 10:57:09 PM PDT","24565092011","Order","113-0375544-1597808","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","2","amazon.com","Standard Orders","Amazon","FALL RIVER","MA","02723","MarketplaceFacilitator","59.98","2.82","0","0","0","0","0","0","-15.00","0","-2.82","-6.74","-11.04","0","0","27.20"
"Oct 6, 2025 1:47:59 AM PDT","24673712421","Debt","","","amzn1.cam.v1.sgid.24565092011","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","360.54","360.54"
"Oct 6, 2025 1:47:59 AM PDT","24673712421","Debt","","","amzn1.cam.v1.sgid.24453351391","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.27","3.27"
"Oct 6, 2025 7:07:13 AM PDT","24673712421","Order","111-3361214-9062623","GB-CA-02-EAGLE","Grumpy Bear Camping Hatchet, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival (Eagle)","1","amazon.com","Standard Orders","Amazon","HAMILTON","OH","45013","MarketplaceFacilitator","29.99","1.95","0","0","0","0","0","0","0","0","-1.95","-4.50","-5.37","0","0","20.12"
"Oct 6, 2025 6:32:37 PM PDT","24673712421","Adjustment","","H-T-01","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.89","6.89"
"Oct 7, 2025 5:36:21 AM PDT","24673712421","Order","111-7486252-1295437","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","RATON","NM","87740","MarketplaceFacilitator","29.99","1.86","0","0","0","0","0","0","-7.50","0","-1.86","-3.37","-5.52","0","0","13.60"
"Oct 7, 2025 8:45:24 AM PDT","24673712421","Order","113-3852373-8696269","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","BRATTLEBORO","VT","05301","MarketplaceFacilitator","29.99","2.10","0","0","0","0","0","0","0","0","-2.10","-4.50","-5.37","0","0","20.12"
"Oct 7, 2025 8:46:17 AM PDT","24673712421","Order","113-0907499-0209869","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","MIAMI","FL","33130","MarketplaceFacilitator","29.99","1.57","0","0","0","0","0","0","-7.50","0","-1.57","-3.37","-5.52","0","0","13.60"
"Oct 7, 2025 10:45:04 AM PDT","24673712421","FBA Inventory Fee","","","FBA storage fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-449.43","-449.43"
"Oct 8, 2025 2:18:01 AM PDT","24673712421","Order","112-8862414-4897829","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","FORT EDWARD","NY","12828","MarketplaceFacilitator","29.99","1.57","1.28","0.09","0","0","0","0","-7.50","0","-1.66","-3.37","-6.65","0","0","13.75"
"Oct 8, 2025 2:31:29 AM PDT","24673712421","Order","112-8862414-4897829","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","FORT EDWARD","NY","12828","MarketplaceFacilitator","29.99","1.57","1.28","0.09","0","0","0","0","-7.50","0","-1.66","-3.37","-6.65","0","0","13.75"
"Oct 9, 2025 3:14:36 AM PDT","24673712421","Order","113-3289437-6033004","GB-CA-02-EAGLE","Grumpy Bear Camping Hatchet, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival (Eagle)","1","amazon.com","Standard Orders","Amazon","WINFIELD","KS","67156","MarketplaceFacilitator","29.99","1.91","0","0","0","0","0","0","-7.50","0","-1.91","-3.37","-5.37","0","0","13.75"
"Oct 9, 2025 1:51:45 PM PDT","24673712421","Adjustment","","Axe-F-R-S","FBA Inventory Reimbursement - Lost:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.38","9.38"
"Oct 10, 2025 5:12:36 AM PDT","24673712421","Order","112-4123830-8478641","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","Cheyene","WY","82001","MarketplaceFacilitator","29.99","1.80","0","0","0","0","0","0","0","0","-1.80","-4.50","-5.52","0","0","19.97"
"Oct 10, 2025 5:28:38 AM PDT","24673712421","Order","113-6575583-5946609","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","SARASOTA","FL","34242","MarketplaceFacilitator","29.99","2.10","1.49","0","0","0","0","0","-1.49","0","-2.10","-4.50","-5.52","0","0","19.97"
"Oct 11, 2025 12:40:39 AM PDT","24673712421","Order","S01-9283374-4082003","AXE-SH-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Smooth Blade, Leather-Wrapped Handle, Safety Lanyard – Ideal for Wood Splitting, Hiking, Survival, and Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","PROSPER","TX","75078","","0","0","0","0","0","0","0","0","0","0","0","0","-11.34","0","0","-11.34"
"Oct 11, 2025 1:22:25 AM PDT","24673712421","Order","S01-9757066-6016405","AXE-WS-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard – for Chopping, Wood Splitting, Hiking, and Outdoor Activities","1","sim1.stores.amazon.com","Standard Orders","Amazon","Suffolk","VA","23434","","0","0","0","0","0","0","0","0","0","0","0","0","-11.34","0","0","-11.34"
"Oct 11, 2025 2:52:20 AM PDT","24673712421","Order","114-3278590-5080218","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","FRESNO","CA","93726","MarketplaceFacilitator","29.99","2.50","2.99","0","0","0","0","0","-2.99","0","-2.50","-4.50","-5.52","0","0","19.97"
"Oct 11, 2025 4:42:37 AM PDT","24673712421","Order","111-7190369-1663437","GB-CA-02-EAGLE","Grumpy Bear Camping Hatchet, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival (Eagle)","1","amazon.com","Standard Orders","Amazon","TROY","MI","48085","MarketplaceFacilitator","29.99","1.80","2.99","0","0","0","0","0","-2.99","0","-1.80","-4.50","-5.37","0","0","20.12"
"Oct 11, 2025 1:44:35 PM PDT","24673712421","Amazon Fees","6505a0d2-c64e-4329-960e-bc01bb4d6848","","Coupon Performance Based Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","-9.00","0","0","0","-9.00"
"Oct 11, 2025 2:46:53 PM PDT","24673712421","Amazon Fees","6505a0d2-c64e-4329-960e-bc01bb4d6848","","Coupon Participation Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","-5.00","0","0","0","-5.00"
"Oct 11, 2025 3:29:35 PM PDT","24673712421","Amazon Fees","8e105a8e-004b-49ac-ad77-234f8e5e8bf9","","Coupon Performance Based Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","-19.80","0","0","0","-19.80"
"Oct 11, 2025 3:41:11 PM PDT","24673712421","Amazon Fees","2e0963f2-491e-45d2-9c88-40125f2729be","","Coupon Participation Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","-5.00","0","0","0","-5.00"
"Oct 11, 2025 3:41:25 PM PDT","24673712421","Amazon Fees","8e105a8e-004b-49ac-ad77-234f8e5e8bf9","","Coupon Participation Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","-5.00","0","0","0","-5.00"
"Oct 12, 2025 6:41:12 AM PDT","24673712421","Order","113-2993797-0750612","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","HOLLISTER","CA","95023","MarketplaceFacilitator","29.99","2.77","2.99","0","0","0","0","0","-2.99","0","-2.77","-4.50","-5.37","0","0","20.12"
"Oct 12, 2025 7:58:52 PM PDT","24673712421","Order","111-4420526-3980222","Axe-F-R-S","Grumpy Bear Camping Axe 11 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","PEORIA","AZ","85383","MarketplaceFacilitator","32.99","0","0","0","0","0","0","0","-32.99","0","0","-0.30","-5.87","0","0","-6.17"
"Oct 13, 2025 1:48:19 AM PDT","24673712421","Order","S01-6170202-8073257","Axe-F-R-S","Grumpy Bear Camping Axe 11 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard – for Chopping, Wood Splitting, Hiking, and Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","Huron","OH","44839","","0","0","0","0","0","0","0","0","0","0","0","0","-11.34","0","0","-11.34"
"Oct 13, 2025 3:16:24 AM PDT","24673712421","Order","S01-6111414-3970836","AXE-WS-S","Grumpy Bear Camping Axe 11 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard – for Chopping, Wood Splitting, Hiking, and Outdoor Activities","1","sim1.stores.amazon.com","Standard Orders","Amazon","Euless","TX","76039","","0","0","0","0","0","0","0","0","0","0","0","0","-11.34","0","0","-11.34"
"Oct 13, 2025 5:45:32 AM PDT","24673712421","Order","112-2545002-5615426","Axe-F-R-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","COLORADO SPRINGS","COLORADO","80910","MarketplaceFacilitator","37.99","0","0","0","0","0","0","0","-37.99","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 13, 2025 7:42:11 AM PDT","24673712421","Order","112-5153524-7032254","Axe-F-R-S","Grumpy Bear Camping Axe 11 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","QUINCY","MA","02169","MarketplaceFacilitator","32.99","0","0","0","0","0","0","0","-32.99","0","0","-0.30","-5.87","0","0","-6.17"
"Oct 13, 2025 8:23:31 AM PDT","24673712421","Order","111-8931673-3375457","Axe-F-R-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","HOLLISTER","CALIFORNIA","95023","MarketplaceFacilitator","37.99","0","0","0","0","0","0","0","-37.99","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 13, 2025 2:01:26 PM PDT","24673712421","FBA Inventory Fee","114-0243201-7138605","","FBA Removal Order: Disposal Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-6.07","-6.07"
"Oct 13, 2025 4:39:21 PM PDT","24673712421","Order","S01-1567408-2404419","Axe-F-R-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard – for Chopping, Wood Splitting, Hiking, and Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","South Berwick","ME","03908","","0","0","0","0","0","0","0","0","0","0","0","0","-11.34","0","0","-11.34"
"Oct 13, 2025 4:49:51 PM PDT","24673712421","Order","113-3279791-0543445","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","MIAMI","FL","33130","MarketplaceFacilitator","29.99","2.10","0","0","0","0","0","0","0","0","-2.10","-4.50","0","0","0","25.49"
"Oct 13, 2025 11:44:33 PM PDT","24673712421","Order","114-4063932-3939469","Axe-F-R-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","LA QUINTA","CA","92253","MarketplaceFacilitator","37.99","0","0","0","0","0","0","0","-37.99","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 14, 2025 1:01:15 AM PDT","24673712421","Order","112-6876527-4802626","AXE-WS-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking, an","1","amazon.com","Standard Orders","Amazon","LEBANON","MO","65536","MarketplaceFacilitator","37.04","0","0","0","0","0","0","0","-37.04","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 14, 2025 1:12:34 AM PDT","24673712421","Order","111-6364802-6680256","Axe-F-R-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","GRASS VALLEY","CA","95945","MarketplaceFacilitator","37.99","0","0","0","0","0","0","0","-37.99","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 14, 2025 2:21:40 AM PDT","24673712421","Order","114-2934455-7969004","AXE-WS-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking, an","1","amazon.com","Standard Orders","Amazon","AUSTIN","TX","78752","MarketplaceFacilitator","37.04","0","0","0","0","0","0","0","-37.04","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 14, 2025 5:40:33 AM PDT","24673712421","Order","114-3866831-6813022","AXE-WS-S","Grumpy Bear Camping Axe 11 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking, an","1","amazon.com","Standard Orders","Amazon","LA QUINTA","CA","92253","MarketplaceFacilitator","32.99","0","0","0","0","0","0","0","-32.99","0","0","-0.30","-5.87","0","0","-6.17"
"Oct 14, 2025 7:51:45 AM PDT","24673712421","Order","112-2617286-8397855","Axe-F-R-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","POWELL","TN","37849","MarketplaceFacilitator","37.99","0","0","0","0","0","0","0","-37.99","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 14, 2025 8:35:38 AM PDT","24673712421","Order","112-8337520-1997829","AXE-WS-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking, an","1","amazon.com","Standard Orders","Amazon","Russell Springs","KY","42642","MarketplaceFacilitator","37.04","0","0","0","0","0","0","0","-37.04","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 14, 2025 9:10:49 AM PDT","24673712421","Order","112-7969320-6942638","Axe-F-R-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","FITZGERALD","GA","31750","MarketplaceFacilitator","37.99","0","0","0","0","0","0","0","-37.99","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 14, 2025 9:15:43 AM PDT","24673712421","Order","113-5613018-1644222","AXE-WS-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking, an","1","amazon.com","Standard Orders","Amazon","LAS VEGAS","NV","89139","MarketplaceFacilitator","37.04","0","0","0","0","0","0","0","-37.04","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 14, 2025 10:05:33 PM PDT","24673712421","Order","112-6107584-8551441","AXE-WS-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking, an","1","amazon.com","Standard Orders","Amazon","LONGVIEW","TX","75604","MarketplaceFacilitator","37.04","0","0","0","0","0","0","0","-37.04","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 15, 2025 3:53:44 AM PDT","24673712421","Order","111-0835487-7204222","Axe-F-R-S","Grumpy Bear Camping Axe 11 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","MILILANI","HI","96789","MarketplaceFacilitator","32.99","1.55","0","0","0","0","0","0","0","0","-3.10","-9.90","-5.87","0","0","15.67"
"Oct 15, 2025 3:53:44 AM PDT","24673712421","Order","111-0835487-7204222","Axe-F-R-S","Grumpy Bear Camping Axe 11 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","MILILANI","HI","96789","","32.99","1.55","0","0","0","0","0","0","0","0","0","0","-5.87","0","0","28.67"
"Oct 15, 2025 6:18:27 AM PDT","24673712421","Order","113-8100877-9405813","AXE-WS-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking, an","1","amazon.com","Standard Orders","Amazon","DELTONA","FL","32738","MarketplaceFacilitator","37.04","0","0","0","0","0","0","0","-37.04","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 15, 2025 7:17:09 AM PDT","24673712421","Order","114-2654880-1221013","AXE-WS-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Natural Wood Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking, an","1","amazon.com","Standard Orders","Amazon","GARDEN CITY","MI","48135","MarketplaceFacilitator","37.04","0","0","0","0","0","0","0","-37.04","0","0","-0.30","-6.05","0","0","-6.35"
"Oct 15, 2025 7:31:10 AM PDT","24673712421","Order","112-6546165-1228257","Axe-F-R-S","Grumpy Bear Camping Axe 11 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","MOYIE SPRINGS","ID","83845","MarketplaceFacilitator","32.99","1.98","0","0","0","0","0","0","0","0","-1.98","-4.95","-5.87","0","0","22.17"
"Oct 15, 2025 8:16:41 AM PDT","24673712421","Order","114-0004746-9871445","Axe-F-R-L","Grumpy Bear Camping Axe 15 Inches with High Carbon Steel, Forged Blade, Leather-Wrapped Handle, Safety Lanyard - for Chopping, Wood Splitting, Hiking,","1","amazon.com","Standard Orders","Amazon","FARMINGTON","MN","55024","MarketplaceFacilitator","37.99","0","0","0","0","0","0","0","-37.99","0","0","-0.30","-6.05","0","0","-6.35"
